queue_id	queue_rank	source_round	source_version	policy_version	bucket	screen_id	external_screen_id	source_id	source_type	source_family_id	author	screen_name	experimental_setup	condition_name	cell_line	scope_unknown_count	metadata_completeness_count	full_gene_score_set_available	reason_codes
orcs:2.0.18:curation-queue:v2:2319	65	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2319	2319	34921014	pubmed	orcs:source-family:pubmed:34921014	Beetham H (2022)	1-PMID34921014	Drug Exposure	bosutinib	MDA-MB-231	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1804	66	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1804	1804	35192680	pubmed	orcs:source-family:pubmed:35192680	Jiang C (2022)	1-PMID35192680	Drug Exposure	panobinostat	NALM-6	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1938	67	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1938	1938	35439318	pubmed	orcs:source-family:pubmed:35439318	Chen H (2022)	1-PMID35439318	Drug Exposure	Atamparib (RBN-2397)	NCI-H1373	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1879	68	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1879	1879	35570209	pubmed	orcs:source-family:pubmed:35570209	Lu J (2022)	1-PMID35570209	Drug Exposure	polymyxin B	HK-2	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2136	69	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2136	2136	35763353	pubmed	orcs:source-family:pubmed:35763353	Sellar RS (2022)	1-PMID35763353	Drug Exposure	CC-885	MM1.S	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1900	70	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1900	1900	36002574	pubmed	orcs:source-family:pubmed:36002574	Carnevale J (2022)	1-PMID36002574	Drug Exposure	CGS-21680	Primary T-cells	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2358	71	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2358	2358	36273494	pubmed	orcs:source-family:pubmed:36273494	Llorca-Cardenosa MJ (2022)	1-PMID36273494	Drug Exposure	Berzosertib (VE822)	YCC-6	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1983	72	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1983	1983	36305789	pubmed	orcs:source-family:pubmed:36305789	Navare AT (2022)	1-PMID36305789	Drug Exposure	golgicide A (GCA)	NALM-6	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2459	73	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2459	2459	36652375	pubmed	orcs:source-family:pubmed:36652375	Wang LM (2023)	1-PMID36652375	Drug Exposure	Thioparib (4-[[4-fluoro-3-[(5R)-5-methyl-3-(1,3-thiazol-2-yl)-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazine-7-carbonyl]phenyl]methyl]-2H-phthalazin-1-one)	Capan-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2467	74	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2467	2467	36693839	pubmed	orcs:source-family:pubmed:36693839	Gao Y (2023)	1-PMID36693839	Drug Exposure	Formaldehyde	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2456	75	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2456	2456	36725843	pubmed	orcs:source-family:pubmed:36725843	Deng L (2023)	1-PMID36725843	Drug Exposure	Cisplatin|Etoposide	NCI-H69AR	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2212	76	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2212	2212	36731340	pubmed	orcs:source-family:pubmed:36731340	Kwanten B (2023)	1-PMID36731340	Drug Exposure	selinexor	HAP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2207	77	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2207	2207	36820830	pubmed	orcs:source-family:pubmed:36820830	Wei W (2023)	1-PMID36820830	Drug Exposure	SHP099	MOLM-13	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2012	78	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2012	2012	36841242	pubmed	orcs:source-family:pubmed:36841242	Weiss-Sadan T (2023)	1-PMID36841242	Drug Exposure	KI-696 (KI696)	Calu-6	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2454	79	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2454	2454	36894612	pubmed	orcs:source-family:pubmed:36894612	Pavlou S (2023)	1-PMID36894612	Drug Exposure	Tunicamycin	CAMi014-A	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2419	80	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2419	2419	36920785	pubmed	orcs:source-family:pubmed:36920785	Findlay S (2023)	1-PMID36920785	Drug Exposure	Bortezomib	U-266 cell	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2292	81	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2292	2292	36991492	pubmed	orcs:source-family:pubmed:36991492	Tuano NK (2023)	43-PMID36991492	Drug Exposure	Olaparib	HMEC	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2414	82	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2414	2414	37036970	pubmed	orcs:source-family:pubmed:37036970	Wright S (2023)	1-PMID37036970	Drug Exposure	ABBV-744	OCI-AML-2	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2082	83	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2082	2082	37047518	pubmed	orcs:source-family:pubmed:37047518	Park JM (2023)	1-PMID37047518	Drug Exposure	Etoposide	HEK293-A	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2323	84	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2323	2323	37075701	pubmed	orcs:source-family:pubmed:37075701	Liu J (2023)	1-PMID37075701	Drug Exposure	Enzalutamide	22Rv1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2345	85	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2345	2345	37163373	pubmed	orcs:source-family:pubmed:37163373	Zelceski A (2023)	1-PMID37163373	Drug Exposure	Olaparib	MCF-10A	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2079	86	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2079	2079	37639469	pubmed	orcs:source-family:pubmed:37639469	Normandin K (2023)	1-PMID37639469	Drug Exposure	BI-2536	NALM-6	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2324	87	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2324	2324	38291084	pubmed	orcs:source-family:pubmed:38291084	Lin K (2024)	1-PMID38291084	Drug Exposure	Bortezomib	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2449	88	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2449	2449	40632661	pubmed	orcs:source-family:pubmed:40632661	Wang S (2025)	1-PMID40632661	Drug Exposure	Cisplatin	HK-2	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1736	89	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1736	1736	https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	prepub	orcs:source-family:prepub:https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	Akinci E (2022)	2-CUSTOM00000017	Drug Exposure	Hydroxychloroquine	HT-29	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1766	90	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1766	1766	30773463	pubmed	orcs:source-family:pubmed:30773463	Lin KH (2019)	1-PMID30773463	Drug Exposure	Venetoclax	THP-1	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2202	91	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2202	2202	31723608	pubmed	orcs:source-family:pubmed:31723608	Heo JM (2019)	1-PMID31723608	Drug Exposure	antimycin A/oligomycin A	HeLa	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:95	92	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:95	95	24336571	pubmed	orcs:source-family:pubmed:24336571	Shalem O (2014)	3-PMID24336571	Drug Exposure	Vemurafenib	A-375	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:584	93	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:584	584	26780180	pubmed	orcs:source-family:pubmed:26780180	Doench JG (2016)	1-PMID26780180	Drug Exposure	Vemurafenib	A-375	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1195	94	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1195	1195	29259014	pubmed	orcs:source-family:pubmed:29259014	Terai H (2018)	1-PMID29259014	Drug Exposure	Erlotinib (100nmol/L) + THZ-1(50nmol/L)	PC-9	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:582	95	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:582	582	29440296	pubmed	orcs:source-family:pubmed:29440296	Brunen D (2018)	1-PMID29440296	Drug Exposure	AZD-1208	Kelly	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:612	96	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:612	612	29463564	pubmed	orcs:source-family:pubmed:29463564	Gallipoli P (2018)	1-PMID29463564	Drug Exposure	Quizartinib (AC220)	MOLM-13	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:631	97	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:631	631	29995852	pubmed	orcs:source-family:pubmed:29995852	Kanarek N (2018)	1-PMID29995852	Drug Exposure	Methotrexate	HEL	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:638	98	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:638	638	30042095	pubmed	orcs:source-family:pubmed:30042095	Sievers QL (2018)	1-PMID30042095	Drug Exposure	Lenalidomide	MM1.S	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1356	99	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1356	1356	30734978	pubmed	orcs:source-family:pubmed:30734978	Koizumi Y (2019)	1-PMID30734978	Drug Exposure	Malformin A1	U-937	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1943	100	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1943	1943	30819666	pubmed	orcs:source-family:pubmed:30819666	Hayes TK (2019)	1-PMID30819666	Drug Exposure	Trametinib	Mel JuSo	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1212	101	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1212	1212	30844312	pubmed	orcs:source-family:pubmed:30844312	Ko T (2019)	1-PMID30844312	Drug Exposure	Cisplatin	A-375	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1394	102	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1394	1394	31059574	pubmed	orcs:source-family:pubmed:31059574	Sobh A (2019)	1-PMID31059574	Drug Exposure	acetaldehyde	K-562	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1103	103	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1103	1103	31213543	pubmed	orcs:source-family:pubmed:31213543	Panganiban RA (2019)	1-PMID31213543	Drug Exposure	Sodium Arsenite	HEK293T	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1631	104	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1631	1631	31406246	pubmed	orcs:source-family:pubmed:31406246	Gobbi G (2019)	1-PMID31406246	Drug Exposure	JQ1	A-549	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2343	105	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2343	2343	31508283	pubmed	orcs:source-family:pubmed:31508283	Huang K (2019)	1-PMID31508283	Drug Exposure	Temozolomide	U-87MG ATCC	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1200	106	1	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1200	1200	31543463	pubmed	orcs:source-family:pubmed:31543463	Guièze R (2019)	1-PMID31543463	Drug Exposure	Venetoclax	OCI-Ly1	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
